abaissant	abaissante
comminutif	comminutive
commissural	commissurale
communicant	communicante
communicatif	communicative
commémoratif	commémorative
comparatif	comparative
compatissant	compatissante
complaisant	complaisante
comportemental	comportementale
compromettant	compromettante
compréhensif	compréhensive
compulsif	compulsive
compétent	compétente
compétitif	compétitive
comtal	comtale
conceptuel	conceptuelle
conciliant	conciliante
concis	concise
concluant	concluante
conclusif	conclusive
concomitant	concomitante
concordant	concordante
concupiscent	concupiscente
concurrent	concurrente
concurrentiel	concurrentielle
condensé	condensée
condescendant	condescendante
conditionnel	conditionnelle
confessionnel	confessionnelle
confiant	confiante
confidentiel	confidentielle
conflictuel	conflictuelle
confondant	confondante
confraternel	confraternelle
confucéen	confucéenne
confus	confuse
confédéré	confédérée
congestif	congestive
congolais	congolaise
congru	congrue
congénital	congénitale
conjectural	conjecturale
conjugal	conjugale
conscient	consciente
consensuel	consensuelle
consentant	consentante
consistant	consistante
consolant	consolante
consomptif	consomptive
consternant	consternante
constitutionnel	constitutionnelle
constrictif	constrictive
constructif	constructive
consubstantiel	consubstantielle
consultatif	consultative
consécutif	consécutive
conséquent	conséquente
contemplatif	contemplative
contigu	contiguë
contingent	contingente
continuel	continuelle
contondant	contondante
contraceptif	contraceptive
contraignant	contraignante
contrariant	contrariante
contre-productif	contre-productive
contrit	contrite
contus	contuse
convaincant	convaincante
convalescent	convalescente
conventionnel	conventionnelle
conventionné	conventionnée
conventuel	conventuelle
convergent	convergente
convivial	conviviale
convulsif	convulsive
copernicien	copernicienne
copineur	copineuse
cordial	cordiale
cornéen	cornéenne
cornélien	cornélienne
coronal	coronale
coronarien	coronarienne
corporatif	corporative
corporel	corporelle
corpulent	corpulente
correct	correcte
correctif	corrective
correcteur	correctrice
corrodant	corrodante
corrosif	corrosive
corrélatif	corrélative
cortical	corticale
coruscant	coruscante
cossu	cossue
costal	costale
costaud	costaude
cotonneux	cotonneuse
couard	couarde
coulant	coulante
coulissant	coulissante
coupant	coupante
couperosé	couperosée
courageux	courageuse
courbatu	courbatue
courbaturé	courbaturée
court-vêtu	court-vêtue
courtois	courtoise
coutumier	coutumière
couvrant	couvrante
covalent	covalente
coûteux	coûteuse
crachoteux	crachoteuse
craintif	craintive
craonnais	craonnaise
crapoteux	crapoteuse
crapuleux	crapuleuse
craquant	craquante
crasseux	crasseuse
crayeux	crayeuse
crevant	crevante
criant	criante
criard	criarde
crispant	crispante
cristallin	cristalline
crochu	crochue
croissant	croissante
croquant	croquante
croupissant	croupissante
croustillant	croustillante
croûteux	croûteuse
crucial	cruciale
crucifiant	crucifiante
cruel	cruelle
crânien	crânienne
créditeur	créditrice
crémeux	crémeuse
crépitant	crépitante
crépu	crépue
crésylé	crésylée
crétacé	crétacée
cubital	cubitale
cuisant	cuisante
culturel	culturelle
cumulatif	cumulative
curatif	curative
cutané	cutanée
cyclopéen	cyclopéenne
célinien	célinienne
céréalier	céréalière
cérébelleux	cérébelleuse
cérébral	cérébrale
cérébro-spinal	cérébro-spinale
cérémonial	cérémoniale
cérémoniel	cérémonielle
cérémonieux	cérémonieuse
côtelé	côtelée
côtier	côtière
dahoméen	dahoméenne
dakarois	dakaroise
dalinien	dalinienne
daltonien	daltonienne
damasquiné	damasquinée
dangereux	dangereuse
dansant	dansante
danubien	danubienne
demi-dévêtu	demi-dévêtue
demi-ouvert	demi-ouverte
dental	dentale
descriptif	descriptive
desquamant	desquamante
dessalé	dessalée
desséchant	desséchante
destructif	destructive
dialectal	dialectale
diamantin	diamantine
dictatorial	dictatoriale
dieppois	dieppoise
différencié	différenciée
différent	différente
différentiel	différentielle
digestif	digestive
digité	digitée
diligent	diligente
diluvien	diluvienne
dimensionnel	dimensionnelle
dioclétien	dioclétienne
direct	directe
directionnel	directionnelle
directorial	directoriale
discal	discale
discontinu	discontinue
discordant	discordante
discourtois	discourtoise
discret	discrète
discutailleur	discutailleuse
disert	diserte
disgracieux	disgracieuse
disparaissant	disparaissante
dispendieux	dispendieuse
disproportionnel	disproportionnelle
dissident	dissidente
dissimulateur	dissimulatrice
dissociatif	dissociative
dissolu	dissolue
dissolvant	dissolvante
dissuasif	dissuasive
distal	distale
distant	distante
distinct	distincte
distinctif	distinctive
distrayant	distrayante
distributif	distributive
divergent	divergente
divers	diverse
divertissant	divertissante
divinateur	divinatrice
divin	divine
doctoral	doctorale
doctrinal	doctrinale
dodelinant	dodelinante
dodu	dodue
dolent	dolente
domanial	domaniale
dominical	dominicale
dormant	dormante
douanier	douanière
doucereux	doucereuse
douloureux	douloureuse
douteux	douteuse
draconien	draconienne
droitier	droitière
drôlet	drôlette
dubitatif	dubitative
ducal	ducale
duodécimal	duodécimale
duodénal	duodénale
dural	durale
duveteux	duveteuse
duveté	duvetée
déambulant	déambulante
débilitant	débilitante
débiteur	débitrice
débordant	débordante
décapant	décapante
décennal	décennale
décent	décente
décevant	décevante
déchirant	déchirante
décimal	décimale
décisif	décisive
déclaratif	déclarative
déclinant	déclinante
déconcertant	déconcertante
décoratif	décorative
décourageant	décourageante
décroissant	décroissante
décrépit	décrépite
déductif	déductive
défaillant	défaillante
défectueux	défectueuse
défiant	défiante
déficient	déficiente
définitif	définitive
déflagrant	déflagrante
déformant	déformante
déférent	déférente
dégoulinant	dégoulinante
dégradant	dégradante
dégraissant	dégraissante
dégrossi	dégrossie
dégénératif	dégénérative
délassant	délassante
délibératif	délibérative
délicat	délicate
délicieux	délicieuse
délictuel	délictuelle
délictueux	délictueuse
déliquescent	déliquescente
délirant	délirante
déloyal	déloyale
démaquillant	démaquillante
démentiel	démentielle
démonstratif	démonstrative
démoralisant	démoralisante
démystificateur	démystificatrice
dénigrant	dénigrante
dépaysant	dépaysante
dépendant	dépendante
dépersonnalisé	dépersonnalisée
déplaisant	déplaisante
dépliant	dépliante
dépoitraillé	dépoitraillée
dépoli	dépolie
dépressif	dépressive
déprimant	déprimante
dérangeant	dérangeante
dérivant	dérivante
dérobeur	dérobeuse
déroutant	déroutante
désaltérant	désaltérante
désapprobateur	désapprobatrice
désarmant	désarmante
désastreux	désastreuse
désavantageux	désavantageuse
désespérant	désespérante
déshabité	déshabitée
déshonorant	déshonorante
déshumanisant	déshumanisante
désincrustant	désincrustante
désinfectant	désinfectante
désirant	désirante
désireux	désireuse
désobligeant	désobligeante
désodorisant	désodorisante
désolant	désolante
désopilant	désopilante
déstabilisant	déstabilisante
déstabilisateur	déstabilisatrice
désuni	désunie
désuet	désuète
détaillant	détaillante
déterminant	déterminante
détersif	détersive
détimbré	détimbrée
détonant	détonante
dévastateur	dévastatrice
dévolu	dévolue
dévonien	dévonienne
dévorant	dévorante
dévorateur	dévoratrice
dévotionnel	dévotionnelle
ecchymosé	ecchymosée
ecclésial	ecclésiale
edwardien	edwardienne
effarant	effarante
effectif	effective
effervescent	effervescente
efficient	efficiente
effrayant	effrayante
effréné	effrénée
effulgent	effulgente
einsteinien	einsteinienne
embarrassant	embarrassante
embijouté	embijoutée
embouché	embouchée
embêtant	embêtante
emmerdant	emmerdante
emphysémateux	emphysémateuse
empoisonnant	empoisonnante
encaustiqué	encaustiquée
enclin	encline
encoléré	encolérée
encombrant	encombrante
encorné	encornée
encourageant	encourageante
endiamanté	endiamantée
endocrinien	endocrinienne
endormant	endormante
endormi	endormie
endurant	endurante
enfantin	enfantine
enfouraillé	enfouraillée
engageant	engageante
engendreur	engendreuse
engourdissant	engourdissante
enivrant	enivrante
ennuyant	ennuyante
ennuyeux	ennuyeuse
enquiquinant	enquiquinante
enrageant	enrageante
enrichissant	enrichissante
ensorcelant	ensorcelante
ensoutané	ensoutanée
enthousiasmant	enthousiasmante
entier	entière
entr'ouvert	entr'ouverte
entrant	entrante
entraînant	entraînante
entreprenant	entreprenante
entêtant	entêtante
envahissant	envahissante
enveloppant	enveloppante
environnant	environnante
environnemental	environnementale
envoûtant	envoûtante
ergoteur	ergoteuse
errant	errante
erroné	erronée
esquimaud	esquimaude
essentiel	essentielle
est-allemand	est-allemande
estival	estivale
estudiantin	estudiantine
euclidien	euclidienne
euphorisant	euphorisante
eurafricain	eurafricaine
ex-plaqué	ex-plaquée
exact	exacte
exaltant	exaltante
exaspérant	exaspérante
excellent	excellente
excentré	excentrée
exceptionnel	exceptionnelle
excessif	excessive
excitant	excitante
exclamatif	exclamative
excrémentiel	excrémentielle
exhaustif	exhaustive
exigeant	exigeante
exigu	exiguë
existant	existante
existentiel	existentielle
exorbitant	exorbitante
expansif	expansive
expert	experte
expiateur	expiatrice
expirant	expirante
explicatif	explicative
explétif	explétive
exponentiel	exponentielle
exprès	expresse
expressif	expressive
expulsif	expulsive
expéditif	expéditive
expérimental	expérimentale
exquis	exquise
extensif	extensive
exterminateur	exterminatrice
extra-fort	extra-forte
extra-sensoriel	extra-sensorielle
extra-utérin	extra-utérine
extraconjugal	extraconjugale
extracorporel	extracorporelle
extractif	extractive
extradé	extradée
extrafort	extraforte
extrasensoriel	extrasensorielle
extraterritorial	extraterritoriale
extroverti	extrovertie
extrême-oriental	extrême-orientale
exténuant	exténuante
extérieur	extérieure
exubérant	exubérante
exultant	exultante
exécutif	exécutive
fabuleux	fabuleuse
facial	faciale
facultatif	facultative
facétieux	facétieuse
fadé	fadée
faiblard	faiblarde
faiblissant	faiblissante
fallacieux	fallacieuse
falot	falote
fameux	fameuse
familier	familière
famé	famée
fangeux	fangeuse
fantomal	fantomale
faramineux	faramineuse
farfelu	farfelue
farineux	farineuse
fascinant	fascinante
fastidieux	fastidieuse
fastueux	fastueuse
fatal	fatale
fatigant	fatigante
faubourien	faubourienne
faustien	faustienne
fautif	fautive
fellinien	fellinienne
ferraillant	ferraillante
ferreux	ferreuse
ferrugineux	ferrugineuse
fervent	fervente
fessier	fessière
fessu	fessue
festif	festive
feuillu	feuillue
fibreux	fibreuse
fibromateux	fibromateuse
fichu	fichue
fictif	fictive
fielleux	fielleuse
fienteux	fienteuse
figuratif	figurative
filandreux	filandreuse
filant	filante
finissant	finissante
fiscal	fiscale
fier	fière
fiérot	fiérote
fiévreux	fiévreuse
flageolant	flageolante
flagorneur	flagorneuse
flagrant	flagrante
flambant	flambante
flamboyant	flamboyante
flammé	flammée
flapi	flapie
flatteur	flatteuse
fleuronné	fleuronnée
flicard	flicarde
floconneux	floconneuse
floral	florale
florentin	florentine
florissant	florissante
flottant	flottante
fluctuant	fluctuante
fluet	fluette
fluorescent	fluorescente
fluoré	fluorée
fluvial	fluviale
foetal	foetale
foireux	foireuse
foisonnant	foisonnante
foliacé	foliacée
follet	follette
foncier	foncière
fonctionnel	fonctionnelle
fondamental	fondamentale
fondant	fondante
fongueux	fongueuse
footeux	footeuse
forestier	forestière
formel	formelle
fortuit	fortuite
fortuné	fortunée
foudroyant	foudroyante
fougueux	fougueuse
fouisseur	fouisseuse
fourbu	fourbue
fourchu	fourchue
fourmillant	fourmillante
foutral	foutrale
fracassant	fracassante
fractal	fractale
franc-comtois	franc-comtoise
franc	franche
franchouillard	franchouillarde
franciscain	franciscaine
franco-algérien	franco-algérienne
franco-allemand	franco-allemande
franco-américain	franco-américaine
franco-anglais	franco-anglaise
franco-italien	franco-italienne
franco-japonais	franco-japonaise
franco-mongol	franco-mongole
franco-polonais	franco-polonaise
frappant	frappante
fraternel	fraternelle
frauduleux	frauduleuse
freudien	freudienne
friand	friande
fringant	fringante
friqué	friquée
frisant	frisante
frison	frisonne
frisquet	frisquette
frissonnant	frissonnante
froid	froide
fromager	fromagère
frondeur	frondeuse
frontal	frontale
frontalier	frontalière
froufroutant	froufroutante
fructueux	fructueuse
frugal	frugale
frustrant	frustrante
frémissant	frémissante
frétillant	frétillante
frétillard	frétillarde
frôleur	frôleuse
fulgurant	fulgurante
fuligineux	fuligineuse
fulminant	fulminante
fumant	fumante
fureteur	fureteuse
furibard	furibarde
furibond	furibonde
furieux	furieuse
furtif	furtive
fusant	fusante
fusionnel	fusionnelle
futur	future
fuyant	fuyante
fécal	fécale
fécondant	fécondante
fédéral	fédérale
fédératif	fédérative
félin	féline
félon	félonne
féminin	féminine
fémoral	fémorale
fénelonien	fénelonienne
féodal	féodale
féru	férue
gabonais	gabonaise
galopant	galopante
gambadant	gambadante
gargouillant	gargouillante
gascon	gasconne
gaspilleur	gaspilleuse
gastro-intestinal	gastro-intestinale
gauchisant	gauchisante
gazeux	gazeuse
gazonné	gazonnée
gazouillant	gazouillante
geignant	geignante
gent	gente
gentil	gentille
gentillet	gentillette
germain	germaine
germinal	germinale
gesticulant	gesticulante
gibbeux	gibbeuse
gibelin	gibeline
giboyeux	giboyeuse
gidien	gidienne
girond	gironde
girondin	girondine
gisant	gisante
givrant	givrante
glacial	glaciale
glaireux	glaireuse
glaiseux	glaiseuse
glanduleux	glanduleuse
glapissant	glapissante
glaçant	glaçante
glissant	glissante
global	globale
globuleux	globuleuse
gloussant	gloussante
gluant	gluante
gommeux	gommeuse
goménolé	goménolée
gonflant	gonflante
gouailleur	gouailleuse
goulu	goulue
gourmé	gourmée
gouvernemental	gouvernementale
gracieux	gracieuse
graduel	graduelle
gradé	gradée
graisseux	graisseuse
grammatical	grammaticale
grand-ducal	grand-ducale
grandiloquent	grandiloquente
grandissant	grandissante
granuleux	granuleuse
gras	grasse
grasseyant	grasseyante
grassouillet	grassouillette
gratifiant	gratifiante
gratuit	gratuite
graveleux	graveleuse
gravitationnel	gravitationnelle
grelottant	grelottante
grenu	grenue
griffu	griffue
grimaçant	grimaçante
grimpant	grimpante
grinçant	grinçante
grisant	grisante
grisonnant	grisonnante
grivelé	grivelée
grivois	grivoise
grogneur	grogneuse
grondant	grondante
grondeur	grondeuse
grossissant	grossissante
grossier	grossière
grouillant	grouillante
grumeleux	grumeleuse
gréco-latin	gréco-latine
gréco-romain	gréco-romaine
grégorien	grégorienne
grésillant	grésillante
guerrier	guerrière
guilleret	guillerette
guinéen	guinéenne
gustatif	gustative
guttural	gutturale
gypseux	gypseuse
gâcheur	gâcheuse
gélatineux	gélatineuse
gémissant	gémissante
génial	géniale
génital	génitale
génératif	générative
généreux	généreuse
géothermal	géothermale
gênant	gênante
habituel	habituelle
hagard	hagarde
haillonneux	haillonneuse
haineux	haineuse
haletant	haletante
hallucinant	hallucinante
harassant	harassante
harcelant	harcelante
hardi	hardie
hargneux	hargneuse
harmonieux	harmonieuse
hasardeux	hasardeuse
hautain	hautaine
hauturier	hauturière
hawaiien	hawaiienne
hawaïen	hawaïenne
herbeux	herbeuse
herbu	herbue
herculéen	herculéenne
hertzien	hertzienne
hessois	hessoise
hexagonal	hexagonale
hiatal	hiatale
hideux	hideuse
hilarant	hilarante
hispanisant	hispanisante
hispano-américain	hispano-américaine
historico-culturel	historico-culturelle
hivernal	hivernale
hivernant	hivernante
hiérarchisé	hiérarchisée
hollywoodien	hollywoodienne
homogénéisé	homogénéisée
honteux	honteuse
hormonal	hormonale
horrifiant	horrifiante
horripilant	horripilante
hospitalier	hospitalière
houleux	houleuse
huileux	huileuse
humiliant	humiliante
huméral	humérale
huppé	huppée
hurlant	hurlante
hydratant	hydratante
hydrogéné	hydrogénée
hyperactif	hyperactive
hyperboréen	hyperboréenne
hypernerveux	hypernerveuse
hypertendu	hypertendue
hyperémotif	hyperémotive
hypotendu	hypotendue
hypotensif	hypotensive
hâtif	hâtive
hégélien	hégélienne
hélicoïdal	hélicoïdale
hémorroïdal	hémorroïdale
héraclitien	héraclitienne
héraclitéen	héraclitéenne
hésitant	hésitante
hétérosexuel	hétérosexuelle
idéal	idéale
ignifugé	ignifugée
ignominieux	ignominieuse
igné	ignée
illimité	illimitée
illégal	illégale
imbu	imbue
imitatif	imitative
immaculé	immaculée
immanent	immanente
immatériel	immatérielle
imminent	imminente
immobilier	immobilière
immodéré	immodérée
immoral	immorale
immotivé	immotivée
immun	immune
immédiat	immédiate
immémorial	immémoriale
immérité	imméritée
impair	impaire
imparfait	imparfaite
impartial	impartiale
impayé	impayée
impersonnel	impersonnelle
implorant	implorante
impollué	impolluée
important	importante
imposant	imposante
impressionnant	impressionnante
impressif	impressive
improductif	improductive
impromptu	impromptue
imprudent	imprudente
imprécis	imprécise
imprévoyant	imprévoyante
imprévu	imprévue
impudent	impudente
impuissant	impuissante
impuni	impunie
impur	impure
impécunieux	impécunieuse
impénitent	impénitente
impératif	impérative
impérieux	impérieuse
impétueux	impétueuse
inabouti	inaboutie
inaccoutumé	inaccoutumée
inachevé	inachevée
inactif	inactive
inadéquat	inadéquate
inaltéré	inaltérée
inamical	inamicale
inanimé	inanimée
inapaisé	inapaisée
inaperçu	inaperçue
inapproprié	inappropriée
inapprécié	inappréciée
inarticulé	inarticulée
inassouvi	inassouvie
inattendu	inattendue
inattentif	inattentive
inaugural	inaugurale
inavoué	inavouée
incandescent	incandescente
incapacitant	incapacitante
incertain	incertaine
incessant	incessante
inchangé	inchangée
incident	incidente
inclinant	inclinante
inclus	incluse
inclusif	inclusive
inclément	inclémente
incohérent	incohérente
incommodant	incommodante
incomplet	incomplète
incompétent	incompétente
inconditionné	inconditionnée
incongru	incongrue
inconscient	inconsciente
